	 URL	 Mobile_Accessibility	 Desktop_Accessibility			
	https://dev-ncv-ctn.securitepublique.gc.ca/	 	 			
	https://www.securitepublique.gc.ca/	100	100			
	https://www.canada.ca/fr/sante-publique.html?utm_source=VanityURL&utm_medium=URL&utm_campaign=santepublique.gc.ca	100	100			
	https://www.canada.ca/fr/sante-publique.html?utm_source=VanityURL&utm_medium=URL&utm_campaign=santepublique.gc.ca	100	100			
	https://www.canada.ca/fr/sante-publique/services/etre-actif.html	100	100			
	https://www.canada.ca/fr/sante-publique/services/etre-actif.html	100	100			
	https://reformedemocratique.gc.ca/	 	 			
	https://www.reformedemocratique.gc.ca/	 	 			
	https://www.nrcan.gc.ca/	100	100			
	https://srv253-u-hrsdc-rhdcc.fjgc-gccf.gc.ca/	 	 			
	https://vam-portal-preprod-csc-scc.fjgc-gccf.gc.ca/Main/Welcome	100	100			
	https://uat-ep-pe-csc-scc.fjgc-gccf.gc.ca/	100	100			
	https://ec.ss.ec.gc.ca/err/x/TransientError?Invalid%20language%20selection%20URL	96	96			
	https://ec.ss.ec.gc.ca/err/x/TransientError?Invalid%20language%20selection%20URL	96	96			
	https://www.cbsa-asfc.gc.ca/	100	100			
	https://scms-ests-sejse-pwgsc-tpsgc.fjgc-gccf.gc.ca/	 	 			
	https://scms-uat-tau-pwgsc-tpsgc.fjgc-gccf.gc.ca/	 	 			
	https://stratdemo-ic.fjgc-gccf.gc.ca/	 	 			
	https://www-ic.fjgc-gccf.gc.ca/	100	100			
	https://onlineservices-development2-cic.fjgc-gccf.gc.ca/	 	 			
	https://onlineservices-servicesenligne-cic.fjgc-gccf.gc.ca/	 	 			
	https://reservation.pc.gc.ca/Mobile/ChooseLanguage.aspx	100	100			
	https://test-reservation-pc.fjgc-gccf.gc.ca/	 	 			
	https://supplier-fournisseur-preprod-sscp2pspc-ssc-spc.fjgc-gccf.gc.ca/mobile.aspx/en/usr/login?ReturnUrl=%2fmobile.aspx%2fen%2fbuy%2fhome&detectDevice=true	79	79			
	https://supplier-fournisseur-sscp2pspc-ssc-spc.fjgc-gccf.gc.ca/mobile.aspx/en/usr/login?ReturnUrl=%2fmobile.aspx%2fen%2fbuy%2fhome&detectDevice=true	79	79			
	https://supplier-fournisseur-uat-sscp2pspc-ssc-spc.fjgc-gccf.gc.ca/mobile.aspx/en/usr/login?ReturnUrl=%2fmobile.aspx%2fen%2fbuy%2fhome&detectDevice=true	79	79			
	https://supplier-fournisseur-dev-sscp2pspc-ssc-spc.fjgc-gccf.gc.ca/mobile.aspx/en/usr/login?ReturnUrl=%2fmobile.aspx%2fen%2fbuy%2fhome&detectDevice=true	79	79			
	https://my-case-irb-qc.fjgc-gccf.gc.ca/	 	 			
	https://ams-sga-cra-arc.fjgc-gccf.gc.ca/	 	 			
	https://ams-sga-ua-cra-arc.fjgc-gccf.gc.ca/	 	 			
	https://utils-testlb-hc-sc.fjgc-gccf.gc.ca/	 	 			
	https://ers-auth-ser-hc-sc.fjgc-gccf.gc.ca/	97	97			
	https://ers-lbauth-ser-hc-sc.fjgc-gccf.gc.ca/	97	97			
	https://ers-preauth-ser-hc-sc.fjgc-gccf.gc.ca/	97	97			
	https://utils-test-hc-sc.fjgc-gccf.gc.ca/	86	86			
	https://portail-victime-portal-csc.fjgc-gccf.gc.ca/Main/Welcome	100	100			
	https://vfwb-vac-acc.fjgc-gccf.gc.ca/	100	100			
	https://bhsol-vac-acc.fjgc-gccf.gc.ca/	 	 			
	https://dev2bhsol-vac-acc.fjgc-gccf.gc.ca/	 	 			
	https://uabhsol-vac-acc.fjgc-gccf.gc.ca/	 	 			
	https://trainbhsol-vac-acc.fjgc-gccf.gc.ca/	 	 			
	https://iftbhsol-vac-acc.fjgc-gccf.gc.ca/	 	 			
	https://supportbhsol-vac-acc.fjgc-gccf.gc.ca/	 	 			
	https://catsqa-eccc.fjgc-gccf.gc.ca/	 	 			
	https://cats-eccc.fjgc-gccf.gc.ca/	 	 			
	https://catsuat-eccc.fjgc-gccf.gc.ca/	 	 			
	https://srv253-hrsdc-rhdcc.fjgc-gccf.gc.ca/	 	 			
	https://srv253-qa-hrsdc-rhdcc.fjgc-gccf.gc.ca/	 	 			
	https://fs-dev-international.fjgc-gccf.gc.ca/	 	 			
	https://www.international.gc.ca/	100	100			
	https://www.international.gc.ca/	100	100			
	https://www.international.gc.ca/	100	100			
	https://www.international.gc.ca/	100	100			
	https://achatsetventes-buyandsell.fjgc-gccf.gc.ca/	89	89			
	https://etelefilm-telefilm.fjgc-gccf.gc.ca/	 	 			
	https://wexndev-portaildev-telefilm.fjgc-gccf.gc.ca/	 	 			
	https://eservices-auth-nrcan-rncan.fjgc-gccf.gc.ca/	 	 			
	https://erecruiting-tdc-dnd-mdn.fjgc-gccf.gc.ca/	 	 			
	https://www.prod-recruiting-recrutement.forces.gc.ca/c_p.aspx	98	98			
	https://www.stage-recruiting-recrutement.forces.gc.ca/c_p.aspx	98	98			
	https://integration-gcaccounts.canada.ca/ProxyNG/404	100	100			
	https://akot1zif900-cnsc-ccsn.fjgc-gccf.gc.ca/	 	 			
	https://extranet.cnsc-ccsn.gc.ca/login-ouverture/index-eng.aspx	89	89			
	https://www2-wd-deo.fjgc-gccf.gc.ca/	 	 			
	https://www2uat-wd-deo.fjgc-gccf.gc.ca/	 	 			
	https://app-dev-wd-deo.fjgc-gccf.gc.ca/	 	 			
	https://www2dev-wd-deo.fjgc-gccf.gc.ca/	 	 			
	https://nea-nae-dfo-mpo.fjgc-gccf.gc.ca/	 	 			
	https://nea-nae-stg-dfo-mpo.fjgc-gccf.gc.ca/	 	 			
	https://www6-psc-cfp.fjgc-gccf.gc.ca/	100	100			
	https://services2-rcmp-grc-acr.fjgc-gccf.gc.ca/	 	 			
	https://services-rcmp-grc-acr.fjgc-gccf.gc.ca/	100	100			
	https://sso-iu-agr.fjgc-gccf.gc.ca/	 	 			
	https://qa-lang-tbs.fjgc-gccf.gc.ca/	 	 			
	https://dev-lang-tbs.fjgc-gccf.gc.ca/	 	 			
	https://my-case-irb-dev.fjgc-gccf.gc.ca/	 	 			
	https://dev-gcaccounts.canada.ca/ProxyNG/404	100	100			
	https://clegc-gckey.fjgc-gccf.gc.ca/	 	 			
	https://te-clegc-gckey.fjgc-gccf.gc.ca/	 	 			
	https://cce-cef.gc.ca/	 	 			
	https://www.cce-cef.gc.ca/	 	 			
	https://srv253-p-hrsdc-rhdcc.fjgc-gccf.gc.ca/	 	 			
	https://lang-canada.fjgc-gccf.gc.ca/	 	 			
	https://beta-gcaccounts.canada.ca/ProxyNG/404	100	100			
	https://rpsim1-sscecmlab.fjgc-gccf.gc.ca/	 	 			
	https://direct-ecbc-secb.fjgc-gccf.gc.ca/	 	 			
	https://my-case-mon-dossier-irb.fjgc-gccf.gc.ca/	 	 			
	https://mva-vac-acc.fjgc-gccf.gc.ca/	100	100			
	https://ua-mva-vac-acc.fjgc-gccf.gc.ca/	 	 			
	https://train-mva-vac-acc.fjgc-gccf.gc.ca/	 	 			
	https://ift-mva-vac-acc.fjgc-gccf.gc.ca/	 	 			
	https://support-mva-vac-acc.fjgc-gccf.gc.ca/	 	 			
	https://dev2mva-vac-acc.fjgc-gccf.gc.ca/	 	 			
	https://enterpriseregistration.osfi-bsif.gc.ca/	 	 			
	https://mail.subscription.osfi-bsif.gc.ca/	 	 			
	https://osfivpntun.osfi-bsif.gc.ca/	 	 			
	https://rdap.osfi-bsif.gc.ca/_layouts/15/OSFI.SharePoint.Extranet/Login.aspx?ReturnUrl=%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&Source=%2F	76	76			
	https://fsap.osfi-bsif.gc.ca/	 	 			
	https://rpsim1-ssc.fjgc-gccf.gc.ca/	 	 			
	https://gart-tc.fjgc-gccf.gc.ca/	 	 			
	https://services.crtc.gc.ca/pub/CommonAppPublic/Default.aspx	100	100			
	https://services-uat-crtc.fjgc-gccf.gc.ca/	 	 			
	https://cortex-test-dec-ced.fjgc-gccf.gc.ca/	 	 			
	https://portal-portail-justice.fjgc-gccf.gc.ca/	68	68			
	https://portal-portail-test-justice.fjgc-gccf.gc.ca/	 	 			
	https://sso-qa-ised-isde.fjgc-gccf.gc.ca/	 	 			
	https://sso-demo-ised-isde.fjgc-gccf.gc.ca/	 	 			
	https://sso-ised-isde.fjgc-gccf.gc.ca/	 	 			
	https://sso-uat-ised-isde.fjgc-gccf.gc.ca/	 	 			
	https://sso-dev-ised-isde.fjgc-gccf.gc.ca/	 	 			
	https://akppaz1-neb-one.fjgc-gccf.gc.ca/	 	 			
	https://achatsetventes-buyandsell-stg.fjgc-gccf.gc.ca/	89	89			
	https://gccfwebsamlqa-pch.fjgc-gccf.gc.ca/GCCFAccess/Default.aspx?LangID=en&ProgID=	98	98			
	https://sc-gc-pch.fjgc-gccf.gc.ca/GCCFAccess/Default.aspx?LangID=en&ProgID=	98	98			
	https://choswebdev-pch.fjgc-gccf.gc.ca/GCCFAccess/Default.aspx?LangID=en&ProgID=	98	98			
	https://gccfwebsamldev-pch.fjgc-gccf.gc.ca/	 	 			
	https://excol-dfait-maeci.fjgc-gccf.gc.ca/	 	 			
	https://gac-excol-dfait-maeci.fjgc-gccf.gc.ca/	 	 			
	https://excoluat-dfait-maeci.fjgc-gccf.gc.ca/	 	 			
	https://cb-sk.fjgc-gccf.gc.ca/	100	100			
	https://cb-uat-cbs-sk.fjgc-gccf.gc.ca/	100	100			
	https://sp-qa-international.fjgc-gccf.gc.ca/	 	 			
	https://fs-qa-international.fjgc-gccf.gc.ca/	 	 			
	https://sp-international.fjgc-gccf.gc.ca/	 	 			
	https://fs-international.fjgc-gccf.gc.ca/	 	 			
	https://sp-dev-international.fjgc-gccf.gc.ca/	 	 			
	https://guest-management.gcwifi.gc.ca/	 	 			
	https://guest.gcwifi.gc.ca/	 	 			
	https://www.bif-ofi.gc.ca/	 	 			
	https://osfi.gc.ca/	 	 			
	https://bsif-osfi.gc.ca/	 	 			
	https://www.nrcan.gc.ca/transparency/reporting-and-accountability/plans-and-performance-reports/strategic-evaluation-division/reports-and-plans-year/summary-the-the-evaluation-the-essential-geographic-information-egi-sub	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://testpki.gc.ca/	 	 			
	https://eajl-orca.testpki.gc.ca/	 	 			
	https://orca-eajl.testpki.gc.ca/	 	 			
	https://admin.testpki.gc.ca/	 	 			
	https://session.testpki.gc.ca/	 	 			
	https://authenticate-authentifier.testpki.gc.ca/	 	 			
	https://www.canadainternational.gc.ca/mali/	100	100			
	https://www.canadainternational.gc.ca/mali/	100	100			
	https://www.canadainternational.gc.ca/chile-chili/	97	97			
	https://www.canadainternational.gc.ca/chile-chili/	97	97			
	https://www.international.gc.ca/world-monde/splash/united_states-etats_unis/splash-miami.aspx	100	100			
	https://www.international.gc.ca/world-monde/splash/united_states-etats_unis/splash-miami.aspx	100	100			
	https://www.canada.ca/fr/sante-publique/services/immunisation/comite-consultatif-national-immunisation-ccni.html	100	100			
	https://www.canadainternational.gc.ca/united_kingdom-royaume_uni/index.aspx?lang=fra	76	76			
	https://www.canadainternational.gc.ca/united_kingdom-royaume_uni/index.aspx?lang=fra	76	76			
	https://isdm-gdsi.gc.ca/	100	100			
	https://isdmweb.isdm-gdsi.gc.ca/	 	 			
	https://www.isdm-gdsi.gc.ca/	100	100			
	https://www.gdsi.gc.ca/	100	100			
	https://sfbextweb1.parlissi.gc.ca/	 	 			
	https://access1.parlissi.gc.ca/	 	 			
	https://sfbwebext1.parlissi.gc.ca/	 	 			
	https://sfbextweb2.parlissi.gc.ca/	 	 			
	https://sfbwebext2.parlissi.gc.ca/	 	 			
	https://message2007.parlissi.gc.ca/	 	 			
	https://mx229.parlissi.gc.ca/	 	 			
	https://mx189.parlissi.gc.ca/	 	 			
	https://www.acdi.gc.ca/	 	 			
	https://sejscdi.gc.ca/	 	 			
	https://www.nrcan.gc.ca/science-and-data/science-and-research/earth-sciences/geomatics/canadas-spatial-data-infrastructure/10783	100	100			
	https://www.rncan.gc.ca/science-et-donnees/science-et-recherche/sciences-terre/geomatique/infrastructure-canadienne-donnees-geospatiales/18771	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://geocom.cgdi.gc.ca/	 	 			
	https://geogratis.cgdi.gc.ca/	 	 			
	https://test-geogratis.cgdi.gc.ca/	 	 			
	https://www.geogratis.cgdi.gc.ca/	 	 			
	https://www.nrcan.gc.ca/	100	100			
	https://www.canada.ca/en/services/benefits/ei/ei-reconsideration.html	100	100			
	https://www.canada.ca/en/services/benefits/ei/ei-reconsideration.html	100	100			
	https://acei.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://rqpi.gc.ca/	 	 			
	https://irsr-rqpi.gc.ca/	 	 			
	https://sgw5rs2.irsr-rqpi.gc.ca/	 	 			
	https://ftp.irsr-rqpi.gc.ca/	 	 			
	https://sraeast.irsr-rqpi.gc.ca/	 	 			
	https://srawest.irsr-rqpi.gc.ca/	 	 			
	https://www.irsr-rqpi.gc.ca/	 	 			
	https://www.rqpi.gc.ca/	 	 			
	https://awpi.gc.ca/	 	 			
	https://www.awpi.gc.ca/	 	 			
	https://sans-abri.gc.ca/	 	 			
	https://cihr-irsc.gc.ca/	100	100			
	https://cirb-ccri.gc.ca/	 	 			
	https://cirbonotg01.cirb-ccri.gc.ca/	 	 			
	https://decisions.cirb-ccri.gc.ca/	 	 			
	https://www.cirb-ccri.gc.ca/	 	 			
	https://cihr-irsc.gc.ca/	100	100			
	https://www.ghri.gc.ca/	 	 			
	https://gdsi.gc.ca/	100	100			
	https://onwebmail.osfi-bsif.gc.ca/	 	 			
	https://hqwebmail.osfi-bsif.gc.ca/	 	 			
	https://www.apogee-cfref.gc.ca/	 	 			
	https://femmes-egalite-genres.canada.ca/fr/commemorations-celebrations/mois-histoire-femmes.html	99	99			
	https://femmes-egalite-genres.canada.ca/fr/commemorations-celebrations/mois-histoire-femmes.html	99	99			
	https://cbif.gc.ca/	 	 			
	https://www.cbif.gc.ca/	 	 			
	https://femmes-egalite-genres.canada.ca/fr/commemorations-celebrations/journee-internationale-femmes.html	100	100			
	https://rms.neb-one.gc.ca/	 	 			
	http://www.cer-rec.gc.ca/	100	100			
	https://directaccess.neb-one.gc.ca/	 	 			
	https://sts.neb-one.gc.ca/	 	 			
	https://www.cer-rec.gc.ca/	100	100			
	https://www.one.gc.ca/	 	 			
	https://peifc-cfipe.gc.ca/	 	 			
	https://fhio-ifppe.gc.ca/	 	 			
	https://leaderalachambre.gc.ca/	 	 			
	https://core-ombuds.canada.ca/	96	96			
	https://core-ombuds.canada.ca/	96	96			
	https://www.garde-cotiere.gc.ca/	100	100			
	https://suretenucleaire.gc.ca/	100	100			
	https://www.international.gc.ca/world-monde/bangladesh/	100	100			
	https://www.international.gc.ca/world-monde/bangladesh/	100	100			
	https://sshrc-crsh.gc.ca/	 	 			
	https://emsemble2.sshrc-crsh.gc.ca/	 	 			
	https://fs2.nserc-crsng.gc.ca/adfs/ls?wa=wsignin1.0&wtrealm=urn%3asharepoint%3aextranet%3acompetitions2.sshrc-crsh.gc.ca&wctx=https%3a%2f%2fcompetitions2.sshrc-crsh.gc.ca%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F	76	76			
	https://extranet2.sshrc-crsh.gc.ca/	 	 			
	https://competitions3.sshrc-crsh.gc.ca/	 	 			
	https://collab.sshrc-crsh.gc.ca/_layouts/15/mobile/authn_form.aspx?ReturnUrl=%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&Source=%2f&wdFCCState=1	83	83			
	https://gsap-pasb.sshrc-crsh.gc.ca/_layouts/mobile/mbllogin.aspx?ReturnUrl=/_layouts/Authenticate.aspx?Source=%2F	45	45			
	https://fs.nserc-crsng.gc.ca/adfs/ls/?wa=wsignin1.0&wtrealm=http%3a%2f%2ffs2.nserc-crsng.gc.ca%2fadfs%2fservices%2ftrust&wctx=ffe91c1b-4692-46b5-99d2-39e7759ac34d&client-request-id=c3b3887f-b497-4745-e224-0380000000c1	81	81			
	https://upload.sshrc-crsh.gc.ca/	 	 			
	https://rd.sshrc-crsh.gc.ca/logon/LogonPoint/tmindex.html	80	80			
	https://fs.nserc-crsng.gc.ca/adfs/ls/?wa=wsignin1.0&wtrealm=http%3a%2f%2ffs2.nserc-crsng.gc.ca%2fadfs%2fservices%2ftrust&wctx=04392a43-74a5-4e88-aa50-b9d0127319aa&client-request-id=2058d18c-c372-4d1c-ff24-0380000000c1	81	81			
	https://conference.sshrc-crsh.gc.ca/	 	 			
	https://influence.sshrc-crsh.gc.ca/	 	 			
	https://survey-sondage.sshrc-crsh.gc.ca/	73	73			
	https://fs2.nserc-crsng.gc.ca/adfs/ls?wa=wsignin1.0&wtrealm=urn%3asharepoint%3aextranet%3aensemble.sshrc-crsh.gc.ca&wctx=https%3a%2f%2fensemble.sshrc-crsh.gc.ca%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F	76	76			
	https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=7a7c4d8c-11e1-1b79-72cf-71971bd25c86&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=637805297564119167.e7e2309a-e5bc-4166-a633-15d96da45429&state=Dcu7DoIwFIDhou_iVun1lDMQBxPDAA5IomHrbYBIMEAwvr0dvn_7M0LIMTkkGUshBqQpmBZoNCjOkYM5RxOFZGhp1M5TxQGoBSkp1wEhWKWVwCy9VT5_bX5ZN7vFkp-WGIYl-q2bS1u1zFcN1D_cw6tdncClnnDqp_fYd424P_ToBNvd8_Zx1-IP	100	100			
	https://portal-portail.sshrc-crsh.gc.ca/	100	100			
	https://extranet-corp-n.sshrc-crsh.gc.ca/	 	 			
	https://info.sshrc-crsh.gc.ca/	97	97			
	https://extranet-corp.sshrc-crsh.gc.ca/	 	 			
	https://autodiscover.sshrc-crsh.gc.ca/	 	 			
	https://competitions.sshrc-crsh.gc.ca/	 	 			
	https://portal-test.sshrc-crsh.gc.ca/	 	 			
	https://www.sshrc-crsh.gc.ca/	100	100			
	https://www.canada.ca/en/health-canada.html	98	98			
	https://www.canada.ca/en/health-canada.html	98	98			
	https://www.canada.ca/en/public-health.html?utm_source=VanityURL&utm_medium=URL&utm_campaign=publichealth.gc.ca	100	100			
	https://www.canada.ca/en/public-health.html?utm_source=VanityURL&utm_medium=URL&utm_campaign=publichealth.gc.ca	100	100			
	https://www.canada.ca/en/public-health/services/travel-health.html?utm_source=VanityURL&utm_medium=URL&utm_campaign=travelhealth.gc.ca	100	100			
	https://www.canada.ca/en/public-health/services/travel-health.html?utm_source=VanityURL&utm_medium=URL&utm_campaign=travelhealth.gc.ca	100	100			
	https://www.cannor.gc.ca/	100	100			
	https://www.cannor.gc.ca/	100	100			
	https://www.cannor.gc.ca/	100	100			
	https://www.cannor.gc.ca/	100	100			
	https://www.canada.ca/en/services/youth.html	100	100			
	https://www.canada.ca/fr/services/jeunesse.html	100	100			
	https://www.canada.ca/en/services/youth.html	100	100			
	https://cdai.gc.ca/	 	 			
	https://ci.gc.ca/	100	100			
	https://www.oic-ci.gc.ca/en	98	98			
	https://mail1.oic-ci.gc.ca/	 	 			
	https://gate.oic-ci.gc.ca/	 	 			
	https://mail.oic-ci.gc.ca/	 	 			
	https://sra-adp.oic-ci.gc.ca/	 	 			
	https://sftp.oic-ci.gc.ca/	 	 			
	https://forms.oic-ci.gc.ca/	 	 			
	https://consultations.oic-ci.gc.ca/	95	95			
	https://dev.oic-ci.gc.ca/	 	 			
	https://www.oic-ci.gc.ca/en	98	98			
	https://eservices1.ci.gc.ca/	 	 			
	https://eservices2.ci.gc.ca/	 	 			
	https://onlineservices-development2.ci.gc.ca/	 	 			
	https://services3.ci.gc.ca/	 	 			
	https://eservices3.ci.gc.ca/	 	 			
	https://mail-ldap-lb.ci.gc.ca/	 	 			
	https://onlineservices-training.ci.gc.ca/	 	 			
	https://onlineservices-servicesenligne-stg.ci.gc.ca/	 	 			
	https://onlineservices-development.ci.gc.ca/	 	 			
	https://servicescert.ci.gc.ca/	 	 			
	https://onlineservices-system-test.ci.gc.ca/	 	 			
	https://www.ci.gc.ca/	100	100			
	https://onlineservices-emergency-fix.ci.gc.ca/	 	 			
	https://www.canada.ca/en/public-health/services/immunization/national-advisory-committee-on-immunization-naci.html	100	100			
	https://www.canada.ca/en/public-health/services/immunization/national-advisory-committee-on-immunization-naci.html	100	100			
	https://tcc-metaframe.tcc-cci.gc.ca/	 	 			
	https://decision.tcc-cci.gc.ca/tcc-cci/en/nav.do	90	90			
	https://apps.tcc-cci.gc.ca/	 	 			
	https://www.tcc-cci.gc.ca/	100	100			
	https://iacobucci.gc.ca/	 	 			
	https://www.iacobucci.gc.ca/	 	 			
	https://www.international.gc.ca/	100	100			
	https://genetr01-e0.dfait-maeci.gc.ca/	 	 			
	https://lbpz01.dfait-maeci.gc.ca/	 	 			
	https://gate1.dfait-maeci.gc.ca/	 	 			
	https://omail1.dfait-maeci.gc.ca/	 	 			
	https://srptest1.dfait-maeci.gc.ca/	 	 			
	https://lbpkz02.dfait-maeci.gc.ca/	 	 			
	https://gate2.dfait-maeci.gc.ca/	 	 			
	https://omail2.dfait-maeci.gc.ca/	 	 			
	https://gate3.dfait-maeci.gc.ca/	 	 			
	https://gate4.dfait-maeci.gc.ca/	 	 			
	https://lib-bib.dfait-maeci.gc.ca/	 	 			
	https://techcd.dfait-maeci.gc.ca/	 	 			
	https://voyage.dfait-maeci.gc.ca/	 	 			
	https://winexwf.dfait-maeci.gc.ca/	 	 			
	https://mail.dfait-maeci.gc.ca/	 	 			
	https://stream.dfait-maeci.gc.ca/	 	 			
	https://austin.dfait-maeci.gc.ca/	 	 			
	https://win.dfait-maeci.gc.ca/	 	 			
	https://cop.dfait-maeci.gc.ca/	 	 			
	https://missions.dfait-maeci.gc.ca/	 	 			
	https://webapps.dfait-maeci.gc.ca/	 	 			
	https://extranet.dfait-maeci.gc.ca/	 	 			
	https://www.international.gc.ca/	100	100			
	https://pubx.dfait-maeci.gc.ca/	 	 			
	https://icn-rci.gc.ca/	 	 			
	https://www.icn-rci.gc.ca/	 	 			
	https://acdi.gc.ca/	 	 			
	https://fisc.osfi-bsif.gc.ca/_layouts/15/OSFI.SharePoint.Extranet/Login.aspx?ReturnUrl=%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&Source=%2F	76	76			
	https://vc.osfi-bsif.gc.ca/	 	 			
	https://maintenance.osfi-bsif.gc.ca/	 	 			
	https://nouveausite.osfi-bsif.gc.ca/	 	 			
	https://newsite.osfi-bsif.gc.ca/	 	 			
	https://remote.osfi-bsif.gc.ca/	 	 			
	https://imf.osfi-bsif.gc.ca/	 	 			
	https://gate-pri.osfi-bsif.gc.ca/	 	 			
	https://femmes-egalite-genres.canada.ca/fr/commemorations-celebrations/journee-internationale-femmes.html	100	100			
	https://bsif.gc.ca/	 	 			
	https://osfi-bsif.gc.ca/	 	 			
	https://on-asa01.osfi-bsif.gc.ca/	 	 			
	https://hq-asa01.osfi-bsif.gc.ca/	 	 			
	https://da1.osfi-bsif.gc.ca/	 	 			
	https://osfivpn1.osfi-bsif.gc.ca/	 	 			
	https://ns1.osfi-bsif.gc.ca/	 	 			
	https://iaac-acei.gc.ca/	100	100			
	https://www.iaac-acei.gc.ca/	100	100			
	https://www.acei.gc.ca/	100	100			
	https://eics-scei.gc.ca/	 	 			
	https://mail1.eics-scei.gc.ca/	 	 			
	https://systest2.eics-scei.gc.ca/	 	 			
	https://ws-eicsii-systest2.eics-scei.gc.ca/	 	 			
	https://prod.eics-scei.gc.ca/	 	 			
	https://staging.eics-scei.gc.ca/	 	 			
	https://ws-staging.eics-scei.gc.ca/	 	 			
	https://eicsii-training.eics-scei.gc.ca/	 	 			
	https://mq-eicsii-training.eics-scei.gc.ca/	 	 			
	https://ws-eicsii-training.eics-scei.gc.ca/	 	 			
	https://mq-eicsii.eics-scei.gc.ca/	 	 			
	https://ws-eicsii.eics-scei.gc.ca/	 	 			
	https://instructional.eics-scei.gc.ca/	 	 			
	https://ws-instructional.eics-scei.gc.ca/	 	 			
	https://ws.eics-scei.gc.ca/	 	 			
	https://gac-ws.eics-scei.gc.ca/	 	 			
	https://www.international.gc.ca/controls-controles/	100	100			
	https://www.canadainternational.gc.ca/brunei_darussalam/	100	100			
	https://www.canadainternational.gc.ca/brunei_darussalam/	100	100			
	https://dc01wcp0001.gcwifi.gc.ca/	 	 			
	https://dc01wcp0002.gcwifi.gc.ca/	 	 			
	https://visiteur.gcwifi.gc.ca/	 	 			
	https://ws1.osfi-bsif.gc.ca/	 	 			
	https://mail2.osfi-bsif.gc.ca/	 	 			
	https://osfivpn2.osfi-bsif.gc.ca/	 	 			
	https://ns2.osfi-bsif.gc.ca/	 	 			
	https://ws2.osfi-bsif.gc.ca/	 	 			
	https://owa.osfi-bsif.gc.ca/	 	 			
	https://ac.osfi-bsif.gc.ca/_layouts/15/OSFI.SharePoint.Extranet/Login.aspx?ReturnUrl=%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&Source=%2F	76	76			
	https://gate-sec.osfi-bsif.gc.ca/	 	 			
	https://ob-emb-mygchr-mesrhgc.test.securise-secure.gc.ca/	 	 			
	https://pgm-cntr-mygchr-mesrhgc.test.securise-secure.gc.ca/	 	 			
	https://lync-stg-msoc-cosm.test.securise-secure.gc.ca/	 	 			
	https://imim-gimi.stg.msoc-cosm.test.securise-secure.gc.ca/	 	 			
	https://mail.stg.msoc-cosm.test.securise-secure.gc.ca/	 	 			
	https://mdaent-cdment.stg.msoc-cosm.test.securise-secure.gc.ca/	 	 			
	https://macle-mykey.test.securise-secure.gc.ca/	 	 			
	https://macle-mykey.dev.securise-secure.gc.ca/cmc-mkl/vw/index.pub	100	100			
	https://macle-mykey.securise-secure.gc.ca/	 	 			
	https://eajl-orca.secure.gc.ca/	 	 			
	https://geds-sage.secure.gc.ca/	 	 			
	https://orca-eajl.secure.gc.ca/	 	 			
	https://www.infrastructure.gc.ca//	100	100			
	https://securise-secure.gc.ca/	 	 			
	https://eajl-orca.securise-secure.gc.ca/	 	 			
	https://mygchr-mesrhgc.securise-secure.gc.ca/	 	 			
	https://qa-mygchr-mesrhgc.securise-secure.gc.ca/	 	 			
	https://ob-emb-mygchr-mesrhgc.securise-secure.gc.ca/	 	 			
	https://eajl-orca.stag.securise-secure.gc.ca/O/vw/index.pub	100	100			
	https://macle-mykey.stag.securise-secure.gc.ca/cmc-mkl/vw/index.pub	100	100			
	https://lync-msoc-cosm.securise-secure.gc.ca/	 	 			
	https://imim-gimi.msoc-cosm.securise-secure.gc.ca/	 	 			
	https://mail.msoc-cosm.securise-secure.gc.ca/	 	 			
	https://mdaent-cdment.msoc-cosm.securise-secure.gc.ca/	 	 			
	https://ogdp.securise-secure.gc.ca/	 	 			
	https://eajl-orca.test.securise-secure.gc.ca/	 	 			
	https://cts-ssc.infrastructure.gc.ca/	 	 			
	https://gtpt-tetc.infrastructure.gc.ca/	 	 			
	https://infc-teammate-dev.ad.infrastructure.gc.ca/	 	 			
	https://secure.infrastructure.gc.ca/	 	 			
